actor, added date, video id, character name, description, encoding, tags, title, user id
"Julianne Moore",2002-09-01,857c4e17-0ef2-11e5-9979-8438355b7e3a,"Cathy Whitaker","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Far from Heaven",854c2cbc-a67d-4740-9164-0e166ab99a24
"Patricia Clarkson",2002-09-01,857c4e17-0ef2-11e5-9979-8438355b7e3a,"Eleanor Fine","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Far from Heaven",854c2cbc-a67d-4740-9164-0e166ab99a24
"Ryan Ward",2002-09-01,857c4e17-0ef2-11e5-9979-8438355b7e3a,"David Whitaker","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Far from Heaven",854c2cbc-a67d-4740-9164-0e166ab99a24
"Joy Bryant",2003-09-07,857c5fa1-0ef2-11e5-b852-8438355b7e3a,"Priscilla","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Baadasssss!",854c2cbc-a67d-4740-9164-0e166ab99a24
"Mario Van Peebles",2003-09-07,857c5fa1-0ef2-11e5-b852-8438355b7e3a,"unknown","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Baadasssss!",854c2cbc-a67d-4740-9164-0e166ab99a24
"Nia Long",2003-09-07,857c5fa1-0ef2-11e5-b852-8438355b7e3a,"Sandra","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Baadasssss!",854c2cbc-a67d-4740-9164-0e166ab99a24
"Ossie Davis",2003-09-07,857c5fa1-0ef2-11e5-b852-8438355b7e3a,"unknown","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Baadasssss!",854c2cbc-a67d-4740-9164-0e166ab99a24
"Paul Rodriguez",2003-09-07,857c5fa1-0ef2-11e5-b852-8438355b7e3a,"Jose Garcia","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Baadasssss!",854c2cbc-a67d-4740-9164-0e166ab99a24
"John Hurt",2003-01-23,857c6807-0ef2-11e5-ae70-8438355b7e3a,"unknown","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Owning Mahowny",854c2cbc-a67d-4740-9164-0e166ab99a24
"Matthew Ferguson",2003-01-23,857c6807-0ef2-11e5-ae70-8438355b7e3a,"unknown","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Owning Mahowny",854c2cbc-a67d-4740-9164-0e166ab99a24
"Maury Chaykin",2003-01-23,857c6807-0ef2-11e5-ae70-8438355b7e3a,"unknown","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Owning Mahowny",854c2cbc-a67d-4740-9164-0e166ab99a24
"Minnie Driver",2003-01-23,857c6807-0ef2-11e5-ae70-8438355b7e3a,"Belinda","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Owning Mahowny",854c2cbc-a67d-4740-9164-0e166ab99a24
"Philip Seymour Hoffman",2003-01-23,857c6807-0ef2-11e5-ae70-8438355b7e3a,"unknown","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Owning Mahowny",854c2cbc-a67d-4740-9164-0e166ab99a24
"Belén Rueda",2004-09-03,857c6eab-0ef2-11e5-b74d-8438355b7e3a,"Julia","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Sea Inside",854c2cbc-a67d-4740-9164-0e166ab99a24
"Celso Bugallo",2004-09-03,857c6eab-0ef2-11e5-b74d-8438355b7e3a,"José","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Sea Inside",854c2cbc-a67d-4740-9164-0e166ab99a24
"Clara Segura",2004-09-03,857c6eab-0ef2-11e5-b74d-8438355b7e3a,"Gené","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Sea Inside",854c2cbc-a67d-4740-9164-0e166ab99a24
"Javier Bardem",2004-09-03,857c6eab-0ef2-11e5-b74d-8438355b7e3a,"Ramón Sampedro","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Sea Inside",854c2cbc-a67d-4740-9164-0e166ab99a24
"Lola Dueñas",2004-09-03,857c6eab-0ef2-11e5-b74d-8438355b7e3a,"Rosa","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Sea Inside",854c2cbc-a67d-4740-9164-0e166ab99a24
"Bob Hoskins",2004-09-01,857c7685-0ef2-11e5-ab44-8438355b7e3a,"Sir Pitt Crawley","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Vanity Fair",854c2cbc-a67d-4740-9164-0e166ab99a24
"Eileen Atkins",2004-09-01,857c7685-0ef2-11e5-ab44-8438355b7e3a,"Miss Matilda Crawley","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Vanity Fair",854c2cbc-a67d-4740-9164-0e166ab99a24
"Gabriel Byrne",2004-09-01,857c7685-0ef2-11e5-ab44-8438355b7e3a,"The Marquess of Steyne","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Vanity Fair",854c2cbc-a67d-4740-9164-0e166ab99a24
"Jonathan Rhys Meyers",2004-09-01,857c7685-0ef2-11e5-ab44-8438355b7e3a,"George Osborne","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Vanity Fair",854c2cbc-a67d-4740-9164-0e166ab99a24
"Reese Witherspoon",2004-09-01,857c7685-0ef2-11e5-ab44-8438355b7e3a,"Becky Sharp","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Vanity Fair",854c2cbc-a67d-4740-9164-0e166ab99a24
"Eddie Marsan",2004-10-22,857c8ff3-0ef2-11e5-bb7b-8438355b7e3a,"Reg","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Vera Drake",854c2cbc-a67d-4740-9164-0e166ab99a24
"Imelda Staunton",2004-10-22,857c8ff3-0ef2-11e5-bb7b-8438355b7e3a,"Vera","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Vera Drake",854c2cbc-a67d-4740-9164-0e166ab99a24
"Phil Davis",2004-10-22,857c8ff3-0ef2-11e5-bb7b-8438355b7e3a,"Stan","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Vera Drake",854c2cbc-a67d-4740-9164-0e166ab99a24
"Philip Davis",2004-10-22,857c8ff3-0ef2-11e5-bb7b-8438355b7e3a,"unknown","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Vera Drake",854c2cbc-a67d-4740-9164-0e166ab99a24
"Sally Hawkins",2004-10-22,857c8ff3-0ef2-11e5-bb7b-8438355b7e3a,"Susan","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Vera Drake",854c2cbc-a67d-4740-9164-0e166ab99a24
"Brittany Murphy",2003-08-15,857c98e6-0ef2-11e5-957e-8438355b7e3a,"Molly Gunn","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Uptown Girls",854c2cbc-a67d-4740-9164-0e166ab99a24
"Dakota Fanning",2003-08-15,857c98e6-0ef2-11e5-957e-8438355b7e3a,"Lorraine \"Ray\" Schleine","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Uptown Girls",854c2cbc-a67d-4740-9164-0e166ab99a24
"Donald Faison",2003-08-15,857c98e6-0ef2-11e5-957e-8438355b7e3a,"Huey","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Uptown Girls",854c2cbc-a67d-4740-9164-0e166ab99a24
"Heather Locklear",2003-08-15,857c98e6-0ef2-11e5-957e-8438355b7e3a,"Roma Schleine","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Uptown Girls",854c2cbc-a67d-4740-9164-0e166ab99a24
"Marley Shelton",2003-08-15,857c98e6-0ef2-11e5-957e-8438355b7e3a,"Ingrid","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Uptown Girls",854c2cbc-a67d-4740-9164-0e166ab99a24
"Billy Crudup",2004-05-08,857cb005-0ef2-11e5-893f-8438355b7e3a,"Ned Kynaston","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Stage Beauty",854c2cbc-a67d-4740-9164-0e166ab99a24
"Claire Danes",2004-05-08,857cb005-0ef2-11e5-893f-8438355b7e3a,"Maria Hughes","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Stage Beauty",854c2cbc-a67d-4740-9164-0e166ab99a24
"Rupert Everett",2004-05-08,857cb005-0ef2-11e5-893f-8438355b7e3a,"King Charles II","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Stage Beauty",854c2cbc-a67d-4740-9164-0e166ab99a24
"Tom Wilkinson",2004-05-08,857cb005-0ef2-11e5-893f-8438355b7e3a,"Thomas Betterton","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Stage Beauty",854c2cbc-a67d-4740-9164-0e166ab99a24
"Zoe Tapper",2004-05-08,857cb005-0ef2-11e5-893f-8438355b7e3a,"Nell Gwyn","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Stage Beauty",854c2cbc-a67d-4740-9164-0e166ab99a24
"Jeanne Balibar",2004-05-07,857cb72e-0ef2-11e5-ad22-8438355b7e3a,"Sylvie","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Code 46",854c2cbc-a67d-4740-9164-0e166ab99a24
"Nina Wadia",2004-05-07,857cb72e-0ef2-11e5-ad22-8438355b7e3a,"Hospital Receptionist","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Code 46",854c2cbc-a67d-4740-9164-0e166ab99a24
"Om Puri",2004-05-07,857cb72e-0ef2-11e5-ad22-8438355b7e3a,"Bahkland","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Code 46",854c2cbc-a67d-4740-9164-0e166ab99a24
"Samantha Morton",2004-05-07,857cb72e-0ef2-11e5-ad22-8438355b7e3a,"Maria Gonzales","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Code 46",854c2cbc-a67d-4740-9164-0e166ab99a24
"Tim Robbins",2004-05-07,857cb72e-0ef2-11e5-ad22-8438355b7e3a,"William Geld","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Code 46",854c2cbc-a67d-4740-9164-0e166ab99a24
"Charlize Theron",2004-09-12,857cbede-0ef2-11e5-9f5b-8438355b7e3a,"Gilda Bessé","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Head in the Clouds",854c2cbc-a67d-4740-9164-0e166ab99a24
"Penélope Cruz",2004-09-12,857cbede-0ef2-11e5-9f5b-8438355b7e3a,"Mia","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Head in the Clouds",854c2cbc-a67d-4740-9164-0e166ab99a24
"Steven Berkoff",2004-09-12,857cbede-0ef2-11e5-9f5b-8438355b7e3a,"Charles Bessé","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Head in the Clouds",854c2cbc-a67d-4740-9164-0e166ab99a24
"Stuart Townsend",2004-09-12,857cbede-0ef2-11e5-9f5b-8438355b7e3a,"Guy Malyon","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Head in the Clouds",854c2cbc-a67d-4740-9164-0e166ab99a24
"Thomas Kretschmann",2004-09-12,857cbede-0ef2-11e5-9f5b-8438355b7e3a,"Major Franz Bietrich","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Head in the Clouds",854c2cbc-a67d-4740-9164-0e166ab99a24
"Aaron Eckhart",2001-01-09,857cc500-0ef2-11e5-a893-8438355b7e3a,"Stan Krolak","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Pledge",854c2cbc-a67d-4740-9164-0e166ab99a24
"Costas Mandylor",2001-01-09,857cc500-0ef2-11e5-a893-8438355b7e3a,"Monash Deputy","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Pledge",854c2cbc-a67d-4740-9164-0e166ab99a24
"Harry Dean Stanton",2001-01-09,857cc500-0ef2-11e5-a893-8438355b7e3a,"Floyd Cage","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Pledge",854c2cbc-a67d-4740-9164-0e166ab99a24
"Patricia Clarkson",2001-01-09,857cc500-0ef2-11e5-a893-8438355b7e3a,"Margaret Larsen","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Pledge",854c2cbc-a67d-4740-9164-0e166ab99a24
"Robin Wright",2001-01-09,857cc500-0ef2-11e5-a893-8438355b7e3a,"Lori","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Pledge",854c2cbc-a67d-4740-9164-0e166ab99a24
"Ben Affleck",2002-04-07,857cd3cc-0ef2-11e5-85d1-8438355b7e3a,"Gavin Banek","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Changing Lanes",854c2cbc-a67d-4740-9164-0e166ab99a24
"Samuel L. Jackson",2002-04-07,857cd3cc-0ef2-11e5-85d1-8438355b7e3a,"Doyle Gipson","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Changing Lanes",854c2cbc-a67d-4740-9164-0e166ab99a24
"Sydney Pollack",2002-04-07,857cd3cc-0ef2-11e5-85d1-8438355b7e3a,"Stephen Delano","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Changing Lanes",854c2cbc-a67d-4740-9164-0e166ab99a24
"Toni Collette",2002-04-07,857cd3cc-0ef2-11e5-85d1-8438355b7e3a,"Michelle","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Changing Lanes",854c2cbc-a67d-4740-9164-0e166ab99a24
"William Hurt",2002-04-07,857cd3cc-0ef2-11e5-85d1-8438355b7e3a,"Doyle's Sponsor","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Changing Lanes",854c2cbc-a67d-4740-9164-0e166ab99a24
"Annette Bening",2004-09-03,857ceeca-0ef2-11e5-bc11-8438355b7e3a,"Julia Lambert","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Being Julia",854c2cbc-a67d-4740-9164-0e166ab99a24
"Jeremy Irons",2004-09-03,857ceeca-0ef2-11e5-bc11-8438355b7e3a,"Michael Gosselyn","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Being Julia",854c2cbc-a67d-4740-9164-0e166ab99a24
"Lucy Punch",2004-09-03,857ceeca-0ef2-11e5-bc11-8438355b7e3a,"Avice Crichton","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Being Julia",854c2cbc-a67d-4740-9164-0e166ab99a24
"Shaun Evans",2004-09-03,857ceeca-0ef2-11e5-bc11-8438355b7e3a,"Tom Fennel","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Being Julia",854c2cbc-a67d-4740-9164-0e166ab99a24
"Tom Sturridge",2004-09-03,857ceeca-0ef2-11e5-bc11-8438355b7e3a,"Roger Gosselyn","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Being Julia",854c2cbc-a67d-4740-9164-0e166ab99a24
"Diego Luna",2004-02-27,857cf6b0-0ef2-11e5-98c8-8438355b7e3a,"Javier Suarez","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Dirty Dancing: Havana Nights",854c2cbc-a67d-4740-9164-0e166ab99a24
"Jonathan Jackson",2004-02-27,857cf6b0-0ef2-11e5-98c8-8438355b7e3a,"James Phelps","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Dirty Dancing: Havana Nights",854c2cbc-a67d-4740-9164-0e166ab99a24
"Mika Boorem",2004-02-27,857cf6b0-0ef2-11e5-98c8-8438355b7e3a,"Susie Miller","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Dirty Dancing: Havana Nights",854c2cbc-a67d-4740-9164-0e166ab99a24
"Romola Garai",2004-02-27,857cf6b0-0ef2-11e5-98c8-8438355b7e3a,"Katey Miller","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Dirty Dancing: Havana Nights",854c2cbc-a67d-4740-9164-0e166ab99a24
"Sela Ward",2004-02-27,857cf6b0-0ef2-11e5-98c8-8438355b7e3a,"Jeannie Miller","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Dirty Dancing: Havana Nights",854c2cbc-a67d-4740-9164-0e166ab99a24
"Amanda Peet",2002-04-03,857cfe6b-0ef2-11e5-9aba-8438355b7e3a,"Jackie","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"High Crimes",854c2cbc-a67d-4740-9164-0e166ab99a24
"Ashley Judd",2002-04-03,857cfe6b-0ef2-11e5-9aba-8438355b7e3a,"Claire Kubik","","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"High Crimes",854c2cbc-a67d-4740-9164-0e166ab99a24
